"ID","Abteilung","Jahr","Aktenzeichen","Status","Titel"
"03-2012-207","03","2012","WD 3 - 207/12","A","Übersicht über die dem ESM zur Verfügung stehenden Instrumente, die dabei notwendigen Mehrheiten im ESM sowie die Beteiligungsrechte des Bundestages"
"03-2012-206","03","2012","WD 3 - 206/12","A","Beteiligungsrechte in politischen Parteien- Urwahl des Kanzlerkandidaten und Beteiligung von Nichtmitgliedern"
"03-2012-204","03","2012","WD 3 - 204/12","A","Fiskalvertrag und kommunale Selbstverwaltungsgarantie"
"03-2012-202","03","2012","WD 3 - 202/12","A","Verfassungsrechtliche und strafrechtliche Fragen der religiös motivierten Beschneidung bei minderjährigen Jungen"
"03-2012-201","03","2012","WD 3 - 201/12","A","Wahl für Menschen mit Behinderungen - Zur Vereinbarkeit des § 13 Nr. 2 und 3 BWahlG mit Art. 29 Buchst. a) des Übereinkommens der Vereinten Nationen vom 13. Dezember 2006 über die Rechte von Menschen mit Behinderungen"
"03-2012-200","03","2012","WD 3 - 200/12","A","Äußerungen des Bundesverfassungsgerichts zu Volksabstimmung und europäischer Integration"
"03-2012-198","03","2012","WD 3 - 198/12","A","Religiös motivierte Beschneidung minderjähriger Jungen - Verfassungsrechtliche und strafrechtliche Fragen"
"03-2012-194","03","2012","WD 3 - 194/12","A","Beweisverwertung durch den Untersuchungsausschuss - Besteht ein Beweisverwertungsverbot im Hinblick auf durch rechtmäßige Eingriffe in das Brief-, Post- oder Fernmeldegeheimnis erlangte Erkenntnisse?"
"03-2012-187","03","2012","WD 3 - 187/12","A","Immunität nach Art. 35 ESM-Vertrag"
"03-2012-185","03","2012","WD 3 - 185/12","A","Gesetzgebungskompetenz des Bundes für eine Fachkräftequote in Pflegeheimen"
"03-2012-184","03","2012","WD 3 - 184/12","A","Meldepflicht für Soldaten am dienstlichen Wohnsitz- Entwurf eines Gesetzes zur Fortentwicklung des Meldewesens"
"03-2012-181","03","2012","WD 3 - 181/12","A","Fragen zur Souveränitätsverlagerung auf die Europäische Union"
"03-2012-178","03","2012","WD 3 - 178/12","A","Gesetzentwurf zum Betreuungsgeld - Vereinbarkeit mit Verfassungsrecht"
"03-2012-177","03","2012","WD 3 - 177/12","A","Wahlrecht für EU-Bürgerinnen und EU-Bürger auf Landesebene"
"03-2012-176","03","2012","WD 3 - 176/12","A","Verfassungsrechtliche Zulässigkeit der gesetzlichen Verpflichtung zur Einführung eines bestimmten Kreditprodukts"
"03-2012-170","03","2012","WD 3 - 170/12","A","Grundrechtsverwirkung nach Art. 18 Grundgesetz (GG)"
"03-2012-169","03","2012","WD 3 - 169/12","A","Bedarf das Betreuungsgeldgesetz nach dem derzeitigen Gesetzesentwurf der Zustimmung des Bundesrates?"
"03-2012-166","03","2012","WD 3 - 166/12","A","Zustimmungsbedürftigkeit des Gesetzentwurfs zum Betreuungsgeld"
"03-2012-159","03","2012","WD 3 - 159/12","A","Integrationserfolge von Migranten in Deutschland"
"03-2012-158","03","2012","WD 3 - 158/12","A","Stiftungsbeteiligungen des Bundes"
"03-2012-157","03","2012","WD 3 - 157/12","A","Nachrichtendienstliche Überwachung von Abgeordneten - hier: Welche Schutzvorschriften und Verwertungsverbote gibt es nach geltender Rechtslage?"
"03-2012-151","03","2012","WD 3 - 151/12","A","Gesetz zur Flexibilisierung von haushaltsrechtlichen Rahmenbedingungen außeruniversitärer Wissenschaftseinrichtungen"
"03-2012-147","03","2012","WD 3 - 147/12","A","Auskunftsrechte in Bezug auf Zielvereinbarungen im Bereich der Spitzensportförderung"
"03-2012-146","03","2012","WD 3 - 146/12","A","Rechtliche Fragen zur Ernennung des Beauftragten für die Belange behinderter Menschen zum Staatsminister beim Bundeskanzleramt"
"03-2012-141","03","2012","WD 3 - 141/12","A","Kann das Betreuungsgeld auf Bundesebene geregelt werden?"
"03-2012-139","03","2012","WD 3 - 139/12","A","Gesetz zur Einführung einer bundesweiten Wohnungslosennotfallstatistik - zustimmungsbedürftig im Bundesrat oder nicht?"
"03-2012-138","03","2012","WD 3 - 138/12","A","Parlamentarisches Finanzmarktgremium - Informations- und Entscheidungsrechte des Deutschen Bundestages im Rahmen des Finanzmarktstabilisierungsfonds"
"03-2012-137","03","2012","WD 3 - 137/12","A","Bürgerschaftliches Engagement - Verankerung als kommunale Pflichtaufgabe/Engagementverträglichkeitsprüfung von Normen"
"03-2012-136","03","2012","WD 3 - 136/12","A","Das Gesetz zur Einrichtung einer Markttransparenzstelle für den Energiegroßhandel - zustimmungspflichtig im Bundesrat oder nicht?"
"03-2012-135","03","2012","WD 3 - 135/12","A","Im Fiskalvertrag enthaltene Klagemöglichkeit vor dem EuGH und Fehlen eines vertraglichen Kündigungsrechts - Vereinbarkeit mit dem Grundgesetz"
"03-2012-134","03","2012","WD 3 - 134/12","A","Kostenfreie Nutzung des öffentlichen Personennahverkehrs durch Freiwilligendienstleistende - Wäre das Vorhaben des Gesetz- oder Verordnungsgebers im Bundesrat zustimmungsbedürftig? Welche Kosten würden entstehen?"
"03-2012-129","03","2012","WD 3 - 129/12","A","Frauenquote ,in politischen Parteien"
"03-2012-128","03","2012","WD 3 - 128/12","A","Unabhängige Untersuchungsstellen zur Aufklärung von Vorfällen unverhältnismäßiger Gewaltanwendung durch Polizeibeamte"
"03-2012-125","03","2012","WD 3 - 125/12","A","Handlungsmöglichkeiten des Bundesgesetzgebers für ein Verbot von Trans-Fettsäuren in Lebensmitteln"
"03-2012-124","03","2012","WD 3 - 124/12","A","Eisenbahnen des Bundes als privatrechtliche Wirtschaftsunternehmen und staatliche Gewährleistungspflicht für das Wohl der Allgemeinheit - Zum Verhältnis von Art. 87e Abs. 3 und Art. 8 7e Abs. 4 Grundgesetz (GG)"
"03-2012-115","03","2012","WD 3 - 115/12","A","Betreuungsgeld - Vereinbarkeit mit Verfassungsrecht"
"03-2012-112","03","2012","WD 3 - 112/12","A","INDECT"
"03-2012-111","03","2012","WD 3 - 111/12","A","Haftung von Mitgliedern des Deutschen Bundestages im Rahmen ihrer Amtsausübung"
"03-2012-108","03","2012","WD 3 - 108/12","A","Parlamentarische Kontrolle der Nachrichtendienste in Bund und Ländern"
"03-2012-105","03","2012","WD 3 - 105/12","A","Gesetz zur Änderung des Art. 136 AEUV sowie Zustimmungsgesetz vom 2. Februar 2012 zur Einrichtung des ESM-Mehrheitserfordernis in Bundestag und Bundesrat"
"03-2012-104","03","2012","WD 3 - 104/12","A","Gesetz zur Änderung des Art. 136 AEUV sowie Gesetz zu dem Vertrag vom 2. Februar 2012 zur Einrichtung des ESM-Mehrheitserfordernis in Bundestag und Bundesrat"
"03-2012-103","03","2012","WD 3 - 103/12","A","Niederlassungsfreiheit und Freizügigkeit von Staatsangehörigen der Türkei in EU-Mitgliedsstaaten- Unter besonderer Berücksichtigung der EuGH-Urteile C-37/98 und C-228/06"
"03-2012-101","03","2012","WD 3 - 101/12","A","Voraussetzungen für die Anerkennung als nationale Minderheit"
"03-2012-100","03","2012","WD 3 - 100/12","A","Eigentumsrechtliche Bedeutung der Verweigerungsmöglichkeit des Eigentümers nach § 554a Abs. 1 S. 2 BGB"
"03-2012-099","03","2012","WD 3 - 099/12","A","Gesetzliche Mindestquote für Frauen in Aufsichtsräten familiengeführter Unternehmen"
"03-2012-093","03","2012","WD 3 - 093/12","A","Zur Rechtmäßigkeit der Änderung eines Adelstitels unter Berufung auf die Primogenitur"
"03-2012-092","03","2012","WD 3 - 092/12","A","Gesetz zur Änderung des Art. 136 AEUV und ESM-Vertragsgesetz - Mehrheitserfordernis in Bundestag und Bundesrat"
"03-2012-091","03","2012","WD 3 - 091/12","A","Unvereinbarkeit eines hauptamtlichen Bürgermeisteramtes mit dem Bundestagsmandat"
"03-2012-086","03","2012","WD 3 - 086/12","A","Schwangerschaftskonfliktgesetz - Vorgaben des Bundesverfassungsgerichts und ihre Umsetzung durch den Gesetzgeber"
"03-2012-083","03","2012","WD 3 - 083/12","A","Das Europäische Übereinkommen über die Staatsangehörigkeit"
"03-2012-082","03","2012","WD 3 - 082/12","A","Informationsrechte von Abgeordneten des Deutschen Bundestages gegenüber der Europäischen Zentralbank"
"03-2012-081","03","2012","WD 3 - 081/12","A","Wahlrechtsausschluss von Menschen mit Behinderungen in den Mitgliedstaaten der EU"
"03-2012-077","03","2012","WD 3 - 077/12","A","Fiskalvertrag - Mehrheitserfordernis in Bundestag und Bundesrat beim Vertragsgesetz und Möglichkeit der Beendigung des völkerrechtlichen Vertrages"
"03-2012-073","03","2012","WD 3 - 073/12","A","Einsatz der Bundespolizei gegen grenzüberschreitende Kriminalität"
"03-2012-070","03","2012","WD 3 - 070/12","A","Gesetz zu dem Vertrag vom 2. März 2012 über Stabilität, Koordinierung und Steuerung in der Wirtschafts- und Währungsunion - Mehrheitserfordernis in Bundestag und Bundesrat"
"03-2012-069","03","2012","WD 3 - 069/12","A","Gesetz zu dem Vertrag vom 2. März 2012 über Stabilität, Koordinierung und Steuerung in der Wirtschafts- und Währungsunion - Mehrheitserfordernis in Bundestag und Bundesrat"
"03-2012-068","03","2012","WD 3 - 068/12","A","Kinderwahlrecht und Kinderrechte"
"03-2012-064","03","2012","WD 3 - 064/12","A","Kontrolle des Hochwasserschutzes durch eine Bundesbehörde"
"03-2012-060","03","2012","WD 3 - 060/12","A","Rechtliche Voraussetzungen von Katastrophenwarnungen per SMS"
"03-2012-058","03","2012","WD 3 - 058/12","A","Zugang zur Gesundheitsversorgung für Menschen mit irregulärem Aufenthalt"
"03-2012-057","03","2012","WD 3 - 057/12","A","Voraussetzungen für die Verbeamtung von Menschen mit Schwerbehinderung"
"03-2012-056","03","2012","WD 3 - 056/12","A","Ruhebezüge des Bundespräsidenten nach dem BPräsRuhebezG "
"03-2012-055","03","2012","WD 3 - 055/12","A","Übernahme von Anwaltskosten eines Bundespräsidenten durch den Bund"
"03-2012-054","03","2012","WD 3 - 054/12","A","Zur Vereinbarkeit des Abgeordnetenmandats mit dem Amt des Honorarkonsuls für einen anderen Staat"
"03-2012-050","03","2012","WD 3 - 050/12","A","Unzulässige Vernehmungsmethoden im Untersuchungsausschuss - Verfahren der Feststellung und Rechtsschutzmöglichkeiten"
"03-2012-049","03","2012","WD 3 - 049/12","A","Rechte des einzelnen Abgeordneten"
"03-2012-047","03","2012","WD 3 - 047/12","A","Rückbau von Atomkraftwerken"
"03-2012-046","03","2012","WD 3 - 046/12","A","Bundesanstalten als nichtrechtsfähige Anstalt des öffentlichen Rechts"
"03-2012-045","03","2012","WD 3 - 045/12","A","Erhöhung des Anteils von Frauen in Führungspositionen in Wissenschaft und Forschung"
"03-2012-041","03","2012","WD 3 - 041/12","A","Flüchtlings- und Asylrecht in Deutschland - Rechtsgrundlagen, Verfahren und statistische Daten"
"03-2012-040","03","2012","WD 3 - 040/12","A","Zur rechtlichen Zulässigkeit der Zusammenlegung von Landesrechnungshöfen"
"03-2012-039","03","2012","WD 3 - 039/12","A","Vereinbarkeit einer Solidarabgabe an einen maritimen Sonderfonds mit den Grundrechten der betroffenen Reeder Sonderfonds mit den Grundrechten der betroffenen Reeder"
"03-2012-037","03","2012","WD 3 - 037/12","A","Änderung des Bremischen Hafenbetriebsgesetzes"
"03-2012-036","03","2012","WD 3 - 036/12","A","Der Begriff der Stadtregierung"
"03-2012-033","03","2012","WD 3 - 033/12","A","Ruhebezüge des Bundespräsidenten bei vorzeitigem Ausscheiden aus dem Amt"
"03-2012-031","03","2012","WD 3 - 031/12","A","Personalwesen als Aufgabe der Bundeswehrverwaltung - Verfassungsrechtliche Zulässigkeit der Aufgabenverlagerung"
"03-2012-027","03","2012","WD 3 - 027/12","A","Stimmrechtsentzug bei Verletzung von Mitteilungspflichten unter Berücksichtigung des „Anschleichens“ bei (feindlichen) Unternehmensübernahmen-Verfassungsrechtliche Zulässigkeit"
"03-2012-026","03","2012","WD 3 - 026/12","A","Sicherheits- und Ermittlungsbehörden des Bundes und der Länder-Aufklärung und Bekämpfung des Rechtsextremismus"
"03-2012-024","03","2012","WD 3 - 024/12","A","Alternative Betriebsformen der Bundeswasserstraßenverwaltung"
"03-2012-020","03","2012","WD 3 - 020/12","A","Strukturreform der Bundeswehr - Verfassungsrechtliche Fragen der Auslagerung des Personalwesens"
"03-2012-019","03","2012","WD 3 - 019/12","A","Rücktritt des Bundespräsidenten aus „politischen Gründen“ im Sinne des § 1 BPräsRuhebezG"
"03-2012-016","03","2012","WD 3 - 016/12","A","Der Vertrag über eine verstärkte Wirtschafts- und Fiskalunion- Ratifizierung in den Vertragsstaaten durch Referendum?"
"03-2012-013","03","2012","WD 3 - 013/12","A","Einsatz der Bundespolizei und privater Sicherheitsdienste zur Pirateriebekämpfung"
"03-2012-010","03","2012","WD 3 - 010/12","A","Entwurf eines Vertrags über Stabilität, Koordinierung und Steuerung in der Wirtschafts- und Währungsunion - Rechtsnatur, Konfliktstellen mit dem Unionsrecht und deutschem Verfassungsrecht"
"03-2012-007","03","2012","WD 3 - 007/12","A","Rechtliche Regelungen für sog. Sternenkinder (tot- und fehlgeborene Kinder) - Personenstands- und Bestattungsrecht in Deutschland sowie personenstandrechtliche Regelungen in ausgewählten europäischen Staaten"
"03-2012-002","03","2012","WD 3 - 002/12","A","Beteiligungsrechte des Bundestages bei Entscheidungen zur Eurorettung"
"03-2011-405","03","2011","WD 3 - 405/11","A","Einführung eines gesetzlichen Nachtflugverbots"
"03-2011-403","03","2011","WD 3 - 403/11","A","Vereinbarkeit des Übereinkommensentwurfs über eine verstärkte Wirtschaftsunion mit dem Grundgesetz"
"03-2011-399","03","2011","WD 3 - 399/11","A","Wahlen zum Europäischen Parlament: Fünf-Prozent-Sperrklausel, Einführung von Direktwahlkreisen und Verhältniswahlrecht"
"03-2011-398","03","2011","WD 3 - 398/11","A","Nutzung dienstlicher Ressourcen zur Ausübung einer Lehrtätigkeit als Honorarprofessor"
"03-2011-397","03","2011","WD 3 - 397/11","A","Sorbisch als Gerichtssprache vor dem Landgericht Görlitz"
"03-2011-393","03","2011","WD 3 - 393/11","A","Änderungsverfahren nach Art. 48 Abs. 3 EUV - Ratifizierungsverfahren in den EU-Mitgliedstaaten - Aktualisierte Fassung von WD 3 - 347/11"
"03-2011-390","03","2011","WD 3 - 390/11","A","Reichweite des parlamentarischen Fragerechts im Bereich der Personalausstattung und Personalentwicklung in Bundesministerien"
"03-2011-388","03","2011","WD 3 - 388/11","A","Ein neuer fiskalpolitischer Pakt"
"03-2011-385","03","2011","WD 3 - 385/11","A","Einführung eines obligatorischen Rentensplittings - Verfassungsrechtliche Zulässigkeit"
"03-2011-383","03","2011","WD 3 - 383/11","A","Frauenquote für die Besetzung von Aufsichtsräten und Vorständen börsennotierter Unternehmen"
"03-2011-381","03","2011","WD 3 - 381/11","A","Möglichkeit der Einführung von Eurobonds"
"03-2011-380","03","2011","WD 3 - 380/11","A","Internationale Schiedsgerichtsbarkeit und deutsches Verfassungsrecht - Anforderungen hinsichtlich Rechtsstaatlichkeit, Demokratie und Transparenz"
"03-2011-378","03","2011","WD 3 - 378/11","A","Beurteilung einer politischen Partei als „extremistisch“ - Steht es einer Landesregierung zu, eine politische Partei im Internet als „extremistisch“ zu bezeichnen?"
"03-2011-376","03","2011","WD 3 - 376/11","A","Handlungsoptionen des Bundes im Bereich der Lebensmittelüberwachung"
"03-2011-372","03","2011","WD 3 - 372/11","A","Förderung von unkonventionellem Erdgas - Möglichkeiten der rechtlichen Beschränkung"
"03-2011-371","03","2011","WD 3 - 371/11","A","Beobachtung von Mitgliedern des Parlamentarischen Kontrollgremiums und des Vertrauensgremiums nach § 10a Abs. 2 BHO durch das Bundesamt für Verfassungsschutz"
"03-2011-370","03","2011","WD 3 - 370/11","A","Durchgriffsrechte der EU-Kommission auf den Bundeshaushalt? - Eine Bewertung des Übereinkommens über eine verstärkte Wirtschaftsunion"
"03-2011-369","03","2011","WD 3 - 369/11","A","Einführung einer Förderabgabe für Inhaber alter Rechte gemäß § 149 BBergG"
"03-2011-368","03","2011","WD 3 - 368/11","A","Zu den Möglichkeiten der finanziellen Beteiligung des Bundes bei der inklusiven Bildung"
"03-2011-366","03","2011","WD 3 - 366/11","A","Leistungen nach dem Aufstiegsfortbildungsförderungsgesetz (AFBG) im Rahmen der Erzieherfortbildung"
"03-2011-363","03","2011","WD 3 - 363/11","A","Gerichtliche Durchsetzung der „Schuldenbremse“ gegenüber den Ländern - Wer ist klageberechtigt, wenn ein Land die im Grundgesetz verankerte „Schuldenbremse“ nicht oder nicht richtig in Landesrecht umgesetzt hat und sie verletzt?"
"03-2011-360","03","2011","WD 3 - 360/11","A","Verfassungsrechtliche Grundlagen für Auslandseinsätze der Bundespolizei gem. § 8 Abs. 1, 2, und § 65 Abs. 2 BPolG"
"03-2011-359","03","2011","WD 3 - 359/11","A","Honorarberatung im Versicherungsbereich - Provisionsannahmeverbot für den Versicherungsberater und Provisionsabgabeverbot für den Versicherungsvermittler"
"03-2011-357","03","2011","WD 3 - 357/11","A","Zulässigkeit und Grenzen der Mischfinanzierung durch Bund und Länder nach Art. 104a GG - Zur „unechten Gemeinschaftsaufgabe“"
"03-2011-353","03","2011","WD 3 - 353/11","A","Zulässigkeit des Auslesens von Daten aus mobilen Datenträgern aufgrund § 48 Abs. 3 AufenthG"
"03-2011-352","03","2011","WD 3 - 352/11","A","Fragen zur Möglichkeit finanzieller Unterstützung des Bundes im Bereich der allgemeinbildenden Schulen"
"03-2011-350","03","2011","WD 3 - 350/11","A","Wahlrecht für Menschen mit Behinderungen - Zur Vereinbarkeit der §§ 13 Nr. 2 und 3 BWahlG, 6 a Abs. 1 Nr. 2 und 3 EuWG mit supranationalen Abkommen"
"03-2011-349","03","2011","WD 3 - 349/11","A","Vereinbarkeit von Asylanhörungen mittels Videokonferenztechnik mit den Bestimmungen des Asylverfahrensgesetzes"
"03-2011-347","03","2011","WD 3 - 347/11","A","Änderungsverfahren nach Art. 48 Abs. 3 EUV - Ratifizierungsverfahren in den EU-Mitgliedstaaten"
"03-2011-344","03","2011","WD 3 - 344/11","A","Entwickelt die EU sich zu einer Fiskalunion? - Grenzen der Übertragung von Hoheitsrechten auf die EU"
"03-2011-343","03","2011","WD 3 - 343/11","A","Änderungen des Grundgesetzes zur Weiterentwicklung der EU"
"03-2011-342","03","2011","WD 3 - 342/11","A","Die Grenzen des Grundgesetzes für eine weitere europäische Integration"
